,mess_mess-galav,mess_mess-kumard,mess_mess-ssai,remarks_Add-On,remarks_Basic,remarks_Basic-AddOn,day_of_week,time,count
7846,0.0,1.0,0.0,1.0,0.0,0.0,3,851,5
7847,0.0,1.0,0.0,1.0,0.0,0.0,3,852,3
7848,0.0,1.0,0.0,1.0,0.0,0.0,3,853,8
7849,0.0,1.0,0.0,1.0,0.0,0.0,3,854,3
7850,0.0,1.0,0.0,1.0,0.0,0.0,3,856,3
7851,0.0,1.0,0.0,1.0,0.0,0.0,3,857,2
7852,0.0,1.0,0.0,1.0,0.0,0.0,3,858,1
7853,0.0,1.0,0.0,1.0,0.0,0.0,3,859,1
7854,0.0,1.0,0.0,1.0,0.0,0.0,3,860,5
7855,0.0,1.0,0.0,1.0,0.0,0.0,3,861,6
7856,0.0,1.0,0.0,1.0,0.0,0.0,3,862,5
7857,0.0,1.0,0.0,1.0,0.0,0.0,3,863,3
7858,0.0,1.0,0.0,1.0,0.0,0.0,3,864,1
7859,0.0,1.0,0.0,1.0,0.0,0.0,3,865,2
7860,0.0,1.0,0.0,1.0,0.0,0.0,3,867,1
7861,0.0,1.0,0.0,1.0,0.0,0.0,3,868,1
7862,0.0,1.0,0.0,1.0,0.0,0.0,3,869,1
7863,0.0,1.0,0.0,1.0,0.0,0.0,3,1017,1
7864,0.0,1.0,0.0,1.0,0.0,0.0,3,1019,2
7865,0.0,1.0,0.0,1.0,0.0,0.0,3,1020,2
7866,0.0,1.0,0.0,1.0,0.0,0.0,3,1021,11
7867,0.0,1.0,0.0,1.0,0.0,0.0,3,1022,9
7868,0.0,1.0,0.0,1.0,0.0,0.0,3,1023,10
7869,0.0,1.0,0.0,1.0,0.0,0.0,3,1024,8
7870,0.0,1.0,0.0,1.0,0.0,0.0,3,1025,10
7871,0.0,1.0,0.0,1.0,0.0,0.0,3,1026,7
7872,0.0,1.0,0.0,1.0,0.0,0.0,3,1027,4
7873,0.0,1.0,0.0,1.0,0.0,0.0,3,1028,16
7874,0.0,1.0,0.0,1.0,0.0,0.0,3,1029,12
7875,0.0,1.0,0.0,1.0,0.0,0.0,3,1030,16
7876,0.0,1.0,0.0,1.0,0.0,0.0,3,1031,11
7877,0.0,1.0,0.0,1.0,0.0,0.0,3,1032,7
7878,0.0,1.0,0.0,1.0,0.0,0.0,3,1033,13
7879,0.0,1.0,0.0,1.0,0.0,0.0,3,1034,10
7880,0.0,1.0,0.0,1.0,0.0,0.0,3,1035,14
7881,0.0,1.0,0.0,1.0,0.0,0.0,3,1036,3
7882,0.0,1.0,0.0,1.0,0.0,0.0,3,1037,6
7883,0.0,1.0,0.0,1.0,0.0,0.0,3,1038,10
7884,0.0,1.0,0.0,1.0,0.0,0.0,3,1039,11
7885,0.0,1.0,0.0,1.0,0.0,0.0,3,1040,7
7886,0.0,1.0,0.0,1.0,0.0,0.0,3,1041,3
7887,0.0,1.0,0.0,1.0,0.0,0.0,3,1042,4
7888,0.0,1.0,0.0,1.0,0.0,0.0,3,1043,12
7889,0.0,1.0,0.0,1.0,0.0,0.0,3,1044,10
7890,0.0,1.0,0.0,1.0,0.0,0.0,3,1045,13
7891,0.0,1.0,0.0,1.0,0.0,0.0,3,1046,9
7892,0.0,1.0,0.0,1.0,0.0,0.0,3,1047,12
7893,0.0,1.0,0.0,1.0,0.0,0.0,3,1048,7
7894,0.0,1.0,0.0,1.0,0.0,0.0,3,1049,4
7895,0.0,1.0,0.0,1.0,0.0,0.0,3,1050,10
7896,0.0,1.0,0.0,1.0,0.0,0.0,3,1051,13
7897,0.0,1.0,0.0,1.0,0.0,0.0,3,1052,6
7898,0.0,1.0,0.0,1.0,0.0,0.0,3,1053,4
7899,0.0,1.0,0.0,1.0,0.0,0.0,3,1054,11
7900,0.0,1.0,0.0,1.0,0.0,0.0,3,1055,17
7901,0.0,1.0,0.0,1.0,0.0,0.0,3,1056,17
7902,0.0,1.0,0.0,1.0,0.0,0.0,3,1057,10
7903,0.0,1.0,0.0,1.0,0.0,0.0,3,1058,15
7904,0.0,1.0,0.0,1.0,0.0,0.0,3,1059,13
7905,0.0,1.0,0.0,1.0,0.0,0.0,3,1060,16
7906,0.0,1.0,0.0,1.0,0.0,0.0,3,1061,10
7907,0.0,1.0,0.0,1.0,0.0,0.0,3,1062,12
7908,0.0,1.0,0.0,1.0,0.0,0.0,3,1063,17
7909,0.0,1.0,0.0,1.0,0.0,0.0,3,1064,12
7910,0.0,1.0,0.0,1.0,0.0,0.0,3,1065,8
7911,0.0,1.0,0.0,1.0,0.0,0.0,3,1066,13
7912,0.0,1.0,0.0,1.0,0.0,0.0,3,1067,8
7913,0.0,1.0,0.0,1.0,0.0,0.0,3,1068,4
7914,0.0,1.0,0.0,1.0,0.0,0.0,3,1069,11
7915,0.0,1.0,0.0,1.0,0.0,0.0,3,1070,4
7916,0.0,1.0,0.0,1.0,0.0,0.0,3,1071,10
7917,0.0,1.0,0.0,1.0,0.0,0.0,3,1072,11
7918,0.0,1.0,0.0,1.0,0.0,0.0,3,1073,10
7919,0.0,1.0,0.0,1.0,0.0,0.0,3,1074,5
7920,0.0,1.0,0.0,1.0,0.0,0.0,3,1075,2
7921,0.0,1.0,0.0,1.0,0.0,0.0,3,1076,7
7922,0.0,1.0,0.0,1.0,0.0,0.0,3,1077,7
7923,0.0,1.0,0.0,1.0,0.0,0.0,3,1078,5
7924,0.0,1.0,0.0,1.0,0.0,0.0,3,1079,5
7925,0.0,1.0,0.0,1.0,0.0,0.0,3,1080,1
7926,0.0,1.0,0.0,1.0,0.0,0.0,3,1198,3
7927,0.0,1.0,0.0,1.0,0.0,0.0,3,1199,1
7928,0.0,1.0,0.0,1.0,0.0,0.0,3,1200,2
7929,0.0,1.0,0.0,1.0,0.0,0.0,3,1201,9
7930,0.0,1.0,0.0,1.0,0.0,0.0,3,1202,4
7931,0.0,1.0,0.0,1.0,0.0,0.0,3,1203,6
7932,0.0,1.0,0.0,1.0,0.0,0.0,3,1204,7
7933,0.0,1.0,0.0,1.0,0.0,0.0,3,1205,10
7934,0.0,1.0,0.0,1.0,0.0,0.0,3,1206,9
7935,0.0,1.0,0.0,1.0,0.0,0.0,3,1207,16
7936,0.0,1.0,0.0,1.0,0.0,0.0,3,1208,12
7937,0.0,1.0,0.0,1.0,0.0,0.0,3,1209,12
7938,0.0,1.0,0.0,1.0,0.0,0.0,3,1210,15
7939,0.0,1.0,0.0,1.0,0.0,0.0,3,1211,9
7940,0.0,1.0,0.0,1.0,0.0,0.0,3,1212,17
7941,0.0,1.0,0.0,1.0,0.0,0.0,3,1213,13
7942,0.0,1.0,0.0,1.0,0.0,0.0,3,1214,10
7943,0.0,1.0,0.0,1.0,0.0,0.0,3,1215,13
7944,0.0,1.0,0.0,1.0,0.0,0.0,3,1216,12
7945,0.0,1.0,0.0,1.0,0.0,0.0,3,1217,14
7946,0.0,1.0,0.0,1.0,0.0,0.0,3,1218,12
7947,0.0,1.0,0.0,1.0,0.0,0.0,3,1219,11
7948,0.0,1.0,0.0,1.0,0.0,0.0,3,1220,15
7949,0.0,1.0,0.0,1.0,0.0,0.0,3,1221,20
7950,0.0,1.0,0.0,1.0,0.0,0.0,3,1222,13
7951,0.0,1.0,0.0,1.0,0.0,0.0,3,1223,14
7952,0.0,1.0,0.0,1.0,0.0,0.0,3,1224,10
7953,0.0,1.0,0.0,1.0,0.0,0.0,3,1225,17
7954,0.0,1.0,0.0,1.0,0.0,0.0,3,1226,8
7955,0.0,1.0,0.0,1.0,0.0,0.0,3,1227,10
7956,0.0,1.0,0.0,1.0,0.0,0.0,3,1228,15
7957,0.0,1.0,0.0,1.0,0.0,0.0,3,1229,12
7958,0.0,1.0,0.0,1.0,0.0,0.0,3,1230,12
7959,0.0,1.0,0.0,1.0,0.0,0.0,3,1231,9
7960,0.0,1.0,0.0,1.0,0.0,0.0,3,1232,16
7961,0.0,1.0,0.0,1.0,0.0,0.0,3,1233,12
7962,0.0,1.0,0.0,1.0,0.0,0.0,3,1234,12
7963,0.0,1.0,0.0,1.0,0.0,0.0,3,1235,16
7964,0.0,1.0,0.0,1.0,0.0,0.0,3,1236,13
7965,0.0,1.0,0.0,1.0,0.0,0.0,3,1237,13
7966,0.0,1.0,0.0,1.0,0.0,0.0,3,1238,15
7967,0.0,1.0,0.0,1.0,0.0,0.0,3,1239,13
7968,0.0,1.0,0.0,1.0,0.0,0.0,3,1240,9
7969,0.0,1.0,0.0,1.0,0.0,0.0,3,1241,17
7970,0.0,1.0,0.0,1.0,0.0,0.0,3,1242,17
7971,0.0,1.0,0.0,1.0,0.0,0.0,3,1243,11
7972,0.0,1.0,0.0,1.0,0.0,0.0,3,1244,11
7973,0.0,1.0,0.0,1.0,0.0,0.0,3,1245,14
7974,0.0,1.0,0.0,1.0,0.0,0.0,3,1246,18
7975,0.0,1.0,0.0,1.0,0.0,0.0,3,1247,14
7976,0.0,1.0,0.0,1.0,0.0,0.0,3,1248,10
7977,0.0,1.0,0.0,1.0,0.0,0.0,3,1249,9
7978,0.0,1.0,0.0,1.0,0.0,0.0,3,1250,11
7979,0.0,1.0,0.0,1.0,0.0,0.0,3,1251,9
7980,0.0,1.0,0.0,1.0,0.0,0.0,3,1252,12
7981,0.0,1.0,0.0,1.0,0.0,0.0,3,1253,14
7982,0.0,1.0,0.0,1.0,0.0,0.0,3,1254,13
7983,0.0,1.0,0.0,1.0,0.0,0.0,3,1255,11
7984,0.0,1.0,0.0,1.0,0.0,0.0,3,1256,12
7985,0.0,1.0,0.0,1.0,0.0,0.0,3,1257,14
7986,0.0,1.0,0.0,1.0,0.0,0.0,3,1258,9
7987,0.0,1.0,0.0,1.0,0.0,0.0,3,1259,9
7988,0.0,1.0,0.0,1.0,0.0,0.0,3,1260,16
7989,0.0,1.0,0.0,1.0,0.0,0.0,3,1261,11
7990,0.0,1.0,0.0,1.0,0.0,0.0,3,1262,12
7991,0.0,1.0,0.0,1.0,0.0,0.0,3,1263,8
7992,0.0,1.0,0.0,1.0,0.0,0.0,3,1264,13
7993,0.0,1.0,0.0,1.0,0.0,0.0,3,1265,10
7994,0.0,1.0,0.0,1.0,0.0,0.0,3,1266,17
7995,0.0,1.0,0.0,1.0,0.0,0.0,3,1267,9
7996,0.0,1.0,0.0,1.0,0.0,0.0,3,1268,10
7997,0.0,1.0,0.0,1.0,0.0,0.0,3,1269,13
7998,0.0,1.0,0.0,1.0,0.0,0.0,3,1270,8
7999,0.0,1.0,0.0,1.0,0.0,0.0,3,1271,7
8000,0.0,1.0,0.0,1.0,0.0,0.0,3,1272,9
8001,0.0,1.0,0.0,1.0,0.0,0.0,3,1273,13
8002,0.0,1.0,0.0,1.0,0.0,0.0,3,1274,6
8003,0.0,1.0,0.0,1.0,0.0,0.0,3,1275,11
8004,0.0,1.0,0.0,1.0,0.0,0.0,3,1276,8
8005,0.0,1.0,0.0,1.0,0.0,0.0,3,1277,12
8006,0.0,1.0,0.0,1.0,0.0,0.0,3,1278,7
8007,0.0,1.0,0.0,1.0,0.0,0.0,3,1279,11
8008,0.0,1.0,0.0,1.0,0.0,0.0,3,1280,4
8009,0.0,1.0,0.0,1.0,0.0,0.0,3,1281,7
8010,0.0,1.0,0.0,1.0,0.0,0.0,3,1282,11
8011,0.0,1.0,0.0,1.0,0.0,0.0,3,1283,6
8012,0.0,1.0,0.0,1.0,0.0,0.0,3,1284,6
8013,0.0,1.0,0.0,1.0,0.0,0.0,3,1285,4
8014,0.0,1.0,0.0,1.0,0.0,0.0,3,1286,7
8015,0.0,1.0,0.0,1.0,0.0,0.0,3,1287,3
8016,0.0,1.0,0.0,1.0,0.0,0.0,3,1288,3
8017,0.0,1.0,0.0,1.0,0.0,0.0,3,1289,1
8018,0.0,1.0,0.0,1.0,0.0,0.0,3,1290,4
8019,0.0,1.0,0.0,1.0,0.0,0.0,3,1291,5
8020,0.0,1.0,0.0,1.0,0.0,0.0,3,1292,8
8021,0.0,1.0,0.0,1.0,0.0,0.0,3,1293,2
8022,0.0,1.0,0.0,1.0,0.0,0.0,3,1294,6
8023,0.0,1.0,0.0,1.0,0.0,0.0,3,1295,4
8024,0.0,1.0,0.0,1.0,0.0,0.0,3,1296,2
8025,0.0,1.0,0.0,1.0,0.0,0.0,3,1297,2
8026,0.0,1.0,0.0,1.0,0.0,0.0,3,1299,2
8027,0.0,1.0,0.0,1.0,0.0,0.0,3,1300,1
8028,0.0,1.0,0.0,1.0,0.0,0.0,3,1301,1
8029,0.0,1.0,0.0,1.0,0.0,0.0,3,1302,3
8030,0.0,1.0,0.0,1.0,0.0,0.0,3,1303,7
8031,0.0,1.0,0.0,1.0,0.0,0.0,3,1304,1
8032,0.0,1.0,0.0,1.0,0.0,0.0,3,1305,2
8033,0.0,1.0,0.0,1.0,0.0,0.0,3,1306,4
8034,0.0,1.0,0.0,1.0,0.0,0.0,3,1307,1
8035,0.0,1.0,0.0,1.0,0.0,0.0,3,1308,2
8036,0.0,1.0,0.0,1.0,0.0,0.0,3,1309,2
8037,0.0,1.0,0.0,1.0,0.0,0.0,3,1310,3
8038,0.0,1.0,0.0,1.0,0.0,0.0,3,1312,2
8039,0.0,1.0,0.0,1.0,0.0,0.0,3,1313,1
8040,0.0,1.0,0.0,1.0,0.0,0.0,3,1315,2
8041,0.0,1.0,0.0,1.0,0.0,0.0,3,1318,1
8042,0.0,1.0,0.0,1.0,0.0,0.0,3,1320,2
8043,0.0,1.0,0.0,1.0,0.0,0.0,3,1321,3
8044,0.0,1.0,0.0,1.0,0.0,0.0,3,1323,1
8045,0.0,1.0,0.0,1.0,0.0,0.0,3,1329,1
8046,0.0,1.0,0.0,0.0,1.0,0.0,3,747,1
8047,0.0,1.0,0.0,0.0,1.0,0.0,3,749,1
8048,0.0,1.0,0.0,0.0,1.0,0.0,3,750,6
8049,0.0,1.0,0.0,0.0,1.0,0.0,3,751,1
8050,0.0,1.0,0.0,0.0,1.0,0.0,3,752,5
8051,0.0,1.0,0.0,0.0,1.0,0.0,3,753,5
8052,0.0,1.0,0.0,0.0,1.0,0.0,3,754,11
8053,0.0,1.0,0.0,0.0,1.0,0.0,3,755,11
8054,0.0,1.0,0.0,0.0,1.0,0.0,3,756,7
8055,0.0,1.0,0.0,0.0,1.0,0.0,3,757,11
8056,0.0,1.0,0.0,0.0,1.0,0.0,3,758,13
8057,0.0,1.0,0.0,0.0,1.0,0.0,3,759,11
8058,0.0,1.0,0.0,0.0,1.0,0.0,3,760,11
8059,0.0,1.0,0.0,0.0,1.0,0.0,3,761,9
8060,0.0,1.0,0.0,0.0,1.0,0.0,3,762,13
8061,0.0,1.0,0.0,0.0,1.0,0.0,3,763,8
8062,0.0,1.0,0.0,0.0,1.0,0.0,3,764,9
8063,0.0,1.0,0.0,0.0,1.0,0.0,3,765,9
8064,0.0,1.0,0.0,0.0,1.0,0.0,3,766,12
8065,0.0,1.0,0.0,0.0,1.0,0.0,3,767,10
8066,0.0,1.0,0.0,0.0,1.0,0.0,3,768,7
8067,0.0,1.0,0.0,0.0,1.0,0.0,3,769,6
8068,0.0,1.0,0.0,0.0,1.0,0.0,3,770,15
8069,0.0,1.0,0.0,0.0,1.0,0.0,3,771,12
8070,0.0,1.0,0.0,0.0,1.0,0.0,3,772,10
8071,0.0,1.0,0.0,0.0,1.0,0.0,3,773,6
8072,0.0,1.0,0.0,0.0,1.0,0.0,3,774,4
8073,0.0,1.0,0.0,0.0,1.0,0.0,3,775,7
8074,0.0,1.0,0.0,0.0,1.0,0.0,3,776,13
8075,0.0,1.0,0.0,0.0,1.0,0.0,3,777,3
8076,0.0,1.0,0.0,0.0,1.0,0.0,3,778,6
8077,0.0,1.0,0.0,0.0,1.0,0.0,3,779,2
8078,0.0,1.0,0.0,0.0,1.0,0.0,3,780,4
8079,0.0,1.0,0.0,0.0,1.0,0.0,3,781,4
8080,0.0,1.0,0.0,0.0,1.0,0.0,3,782,5
8081,0.0,1.0,0.0,0.0,1.0,0.0,3,783,8
8082,0.0,1.0,0.0,0.0,1.0,0.0,3,784,6
8083,0.0,1.0,0.0,0.0,1.0,0.0,3,785,5
8084,0.0,1.0,0.0,0.0,1.0,0.0,3,786,3
8085,0.0,1.0,0.0,0.0,1.0,0.0,3,787,3
8086,0.0,1.0,0.0,0.0,1.0,0.0,3,788,8
8087,0.0,1.0,0.0,0.0,1.0,0.0,3,789,7
8088,0.0,1.0,0.0,0.0,1.0,0.0,3,790,5
8089,0.0,1.0,0.0,0.0,1.0,0.0,3,791,10
8090,0.0,1.0,0.0,0.0,1.0,0.0,3,792,6
8091,0.0,1.0,0.0,0.0,1.0,0.0,3,793,6
8092,0.0,1.0,0.0,0.0,1.0,0.0,3,794,10
8093,0.0,1.0,0.0,0.0,1.0,0.0,3,795,8
8094,0.0,1.0,0.0,0.0,1.0,0.0,3,796,10
8095,0.0,1.0,0.0,0.0,1.0,0.0,3,797,5
8096,0.0,1.0,0.0,0.0,1.0,0.0,3,798,9
8097,0.0,1.0,0.0,0.0,1.0,0.0,3,799,10
8098,0.0,1.0,0.0,0.0,1.0,0.0,3,800,11
8099,0.0,1.0,0.0,0.0,1.0,0.0,3,801,10
8100,0.0,1.0,0.0,0.0,1.0,0.0,3,802,6
8101,0.0,1.0,0.0,0.0,1.0,0.0,3,803,4
8102,0.0,1.0,0.0,0.0,1.0,0.0,3,804,8
8103,0.0,1.0,0.0,0.0,1.0,0.0,3,805,6
8104,0.0,1.0,0.0,0.0,1.0,0.0,3,806,9
8105,0.0,1.0,0.0,0.0,1.0,0.0,3,807,12
8106,0.0,1.0,0.0,0.0,1.0,0.0,3,808,11
8107,0.0,1.0,0.0,0.0,1.0,0.0,3,809,9
8108,0.0,1.0,0.0,0.0,1.0,0.0,3,810,8
8109,0.0,1.0,0.0,0.0,1.0,0.0,3,811,11
8110,0.0,1.0,0.0,0.0,1.0,0.0,3,812,9
8111,0.0,1.0,0.0,0.0,1.0,0.0,3,813,1
8112,0.0,1.0,0.0,0.0,1.0,0.0,3,814,9
8113,0.0,1.0,0.0,0.0,1.0,0.0,3,815,7
8114,0.0,1.0,0.0,0.0,1.0,0.0,3,816,10
8115,0.0,1.0,0.0,0.0,1.0,0.0,3,817,11
8116,0.0,1.0,0.0,0.0,1.0,0.0,3,818,8
8117,0.0,1.0,0.0,0.0,1.0,0.0,3,819,6
8118,0.0,1.0,0.0,0.0,1.0,0.0,3,820,8
8119,0.0,1.0,0.0,0.0,1.0,0.0,3,821,1
8120,0.0,1.0,0.0,0.0,1.0,0.0,3,822,14
8121,0.0,1.0,0.0,0.0,1.0,0.0,3,823,14
8122,0.0,1.0,0.0,0.0,1.0,0.0,3,824,3
8123,0.0,1.0,0.0,0.0,1.0,0.0,3,825,7
8124,0.0,1.0,0.0,0.0,1.0,0.0,3,826,8
8125,0.0,1.0,0.0,0.0,1.0,0.0,3,827,13
8126,0.0,1.0,0.0,0.0,1.0,0.0,3,828,6
8127,0.0,1.0,0.0,0.0,1.0,0.0,3,829,5
8128,0.0,1.0,0.0,0.0,1.0,0.0,3,830,9
8129,0.0,1.0,0.0,0.0,1.0,0.0,3,831,4
8130,0.0,1.0,0.0,0.0,1.0,0.0,3,832,7
8131,0.0,1.0,0.0,0.0,1.0,0.0,3,833,8
8132,0.0,1.0,0.0,0.0,1.0,0.0,3,834,7
8133,0.0,1.0,0.0,0.0,1.0,0.0,3,835,6
8134,0.0,1.0,0.0,0.0,1.0,0.0,3,836,8
8135,0.0,1.0,0.0,0.0,1.0,0.0,3,837,4
8136,0.0,1.0,0.0,0.0,1.0,0.0,3,838,4
8137,0.0,1.0,0.0,0.0,1.0,0.0,3,839,9
8138,0.0,1.0,0.0,0.0,1.0,0.0,3,840,5
8139,0.0,1.0,0.0,0.0,1.0,0.0,3,841,3
8140,0.0,1.0,0.0,0.0,1.0,0.0,3,842,8
8141,0.0,1.0,0.0,0.0,1.0,0.0,3,843,6
8142,0.0,1.0,0.0,0.0,1.0,0.0,3,844,3
8143,0.0,1.0,0.0,0.0,1.0,0.0,3,845,7
8144,0.0,1.0,0.0,0.0,1.0,0.0,3,846,7
8145,0.0,1.0,0.0,0.0,1.0,0.0,3,847,3
8146,0.0,1.0,0.0,0.0,1.0,0.0,3,848,3
8147,0.0,1.0,0.0,0.0,1.0,0.0,3,849,3
8148,0.0,1.0,0.0,0.0,1.0,0.0,3,850,1
8149,0.0,1.0,0.0,0.0,1.0,0.0,3,851,5
8150,0.0,1.0,0.0,0.0,1.0,0.0,3,852,4
8151,0.0,1.0,0.0,0.0,1.0,0.0,3,853,1
8152,0.0,1.0,0.0,0.0,1.0,0.0,3,854,4
8153,0.0,1.0,0.0,0.0,1.0,0.0,3,855,4
8154,0.0,1.0,0.0,0.0,1.0,0.0,3,856,5
8155,0.0,1.0,0.0,0.0,1.0,0.0,3,857,5
8156,0.0,1.0,0.0,0.0,1.0,0.0,3,860,3
8157,0.0,1.0,0.0,0.0,1.0,0.0,3,861,2
8158,0.0,1.0,0.0,0.0,1.0,0.0,3,862,3
8159,0.0,1.0,0.0,0.0,1.0,0.0,3,864,2
8160,0.0,1.0,0.0,0.0,1.0,0.0,3,865,2
8161,0.0,1.0,0.0,0.0,1.0,0.0,3,1198,3
8162,0.0,1.0,0.0,0.0,1.0,0.0,3,1199,1
8163,0.0,1.0,0.0,0.0,1.0,0.0,3,1200,4
8164,0.0,1.0,0.0,0.0,1.0,0.0,3,1201,8
8165,0.0,1.0,0.0,0.0,1.0,0.0,3,1202,5
8166,0.0,1.0,0.0,0.0,1.0,0.0,3,1203,7
8167,0.0,1.0,0.0,0.0,1.0,0.0,3,1204,5
8168,0.0,1.0,0.0,0.0,1.0,0.0,3,1205,8
8169,0.0,1.0,0.0,0.0,1.0,0.0,3,1206,8
8170,0.0,1.0,0.0,0.0,1.0,0.0,3,1207,14
8171,0.0,1.0,0.0,0.0,1.0,0.0,3,1208,8
8172,0.0,1.0,0.0,0.0,1.0,0.0,3,1209,10
8173,0.0,1.0,0.0,0.0,1.0,0.0,3,1210,18
8174,0.0,1.0,0.0,0.0,1.0,0.0,3,1211,12
8175,0.0,1.0,0.0,0.0,1.0,0.0,3,1212,11
8176,0.0,1.0,0.0,0.0,1.0,0.0,3,1213,12
8177,0.0,1.0,0.0,0.0,1.0,0.0,3,1214,11
8178,0.0,1.0,0.0,0.0,1.0,0.0,3,1215,15
8179,0.0,1.0,0.0,0.0,1.0,0.0,3,1216,9
8180,0.0,1.0,0.0,0.0,1.0,0.0,3,1217,12
8181,0.0,1.0,0.0,0.0,1.0,0.0,3,1218,11
8182,0.0,1.0,0.0,0.0,1.0,0.0,3,1219,8
8183,0.0,1.0,0.0,0.0,1.0,0.0,3,1220,11
8184,0.0,1.0,0.0,0.0,1.0,0.0,3,1221,13
8185,0.0,1.0,0.0,0.0,1.0,0.0,3,1222,14
8186,0.0,1.0,0.0,0.0,1.0,0.0,3,1223,10
8187,0.0,1.0,0.0,0.0,1.0,0.0,3,1224,12
8188,0.0,1.0,0.0,0.0,1.0,0.0,3,1225,9
8189,0.0,1.0,0.0,0.0,1.0,0.0,3,1226,5
8190,0.0,1.0,0.0,0.0,1.0,0.0,3,1227,12
8191,0.0,1.0,0.0,0.0,1.0,0.0,3,1228,6
8192,0.0,1.0,0.0,0.0,1.0,0.0,3,1229,12
8193,0.0,1.0,0.0,0.0,1.0,0.0,3,1230,13
8194,0.0,1.0,0.0,0.0,1.0,0.0,3,1231,11
8195,0.0,1.0,0.0,0.0,1.0,0.0,3,1232,16
8196,0.0,1.0,0.0,0.0,1.0,0.0,3,1233,12
8197,0.0,1.0,0.0,0.0,1.0,0.0,3,1234,8
8198,0.0,1.0,0.0,0.0,1.0,0.0,3,1235,19
8199,0.0,1.0,0.0,0.0,1.0,0.0,3,1236,4
8200,0.0,1.0,0.0,0.0,1.0,0.0,3,1237,14
8201,0.0,1.0,0.0,0.0,1.0,0.0,3,1238,14
8202,0.0,1.0,0.0,0.0,1.0,0.0,3,1239,12
8203,0.0,1.0,0.0,0.0,1.0,0.0,3,1240,7
8204,0.0,1.0,0.0,0.0,1.0,0.0,3,1241,14
8205,0.0,1.0,0.0,0.0,1.0,0.0,3,1242,13
8206,0.0,1.0,0.0,0.0,1.0,0.0,3,1243,10
8207,0.0,1.0,0.0,0.0,1.0,0.0,3,1244,9
8208,0.0,1.0,0.0,0.0,1.0,0.0,3,1245,6
8209,0.0,1.0,0.0,0.0,1.0,0.0,3,1246,8
8210,0.0,1.0,0.0,0.0,1.0,0.0,3,1247,11
8211,0.0,1.0,0.0,0.0,1.0,0.0,3,1248,8
8212,0.0,1.0,0.0,0.0,1.0,0.0,3,1249,11
8213,0.0,1.0,0.0,0.0,1.0,0.0,3,1250,10
8214,0.0,1.0,0.0,0.0,1.0,0.0,3,1251,6
8215,0.0,1.0,0.0,0.0,1.0,0.0,3,1252,12
8216,0.0,1.0,0.0,0.0,1.0,0.0,3,1253,8
8217,0.0,1.0,0.0,0.0,1.0,0.0,3,1254,13
8218,0.0,1.0,0.0,0.0,1.0,0.0,3,1255,8
8219,0.0,1.0,0.0,0.0,1.0,0.0,3,1256,8
8220,0.0,1.0,0.0,0.0,1.0,0.0,3,1257,9
8221,0.0,1.0,0.0,0.0,1.0,0.0,3,1258,9
8222,0.0,1.0,0.0,0.0,1.0,0.0,3,1259,4
8223,0.0,1.0,0.0,0.0,1.0,0.0,3,1260,9
8224,0.0,1.0,0.0,0.0,1.0,0.0,3,1261,10
8225,0.0,1.0,0.0,0.0,1.0,0.0,3,1262,12
8226,0.0,1.0,0.0,0.0,1.0,0.0,3,1263,9
8227,0.0,1.0,0.0,0.0,1.0,0.0,3,1264,7
8228,0.0,1.0,0.0,0.0,1.0,0.0,3,1265,7
8229,0.0,1.0,0.0,0.0,1.0,0.0,3,1266,10
8230,0.0,1.0,0.0,0.0,1.0,0.0,3,1267,10
8231,0.0,1.0,0.0,0.0,1.0,0.0,3,1268,7
8232,0.0,1.0,0.0,0.0,1.0,0.0,3,1269,9
8233,0.0,1.0,0.0,0.0,1.0,0.0,3,1270,5
8234,0.0,1.0,0.0,0.0,1.0,0.0,3,1271,8
8235,0.0,1.0,0.0,0.0,1.0,0.0,3,1272,11
8236,0.0,1.0,0.0,0.0,1.0,0.0,3,1273,14
8237,0.0,1.0,0.0,0.0,1.0,0.0,3,1274,7
8238,0.0,1.0,0.0,0.0,1.0,0.0,3,1275,9
8239,0.0,1.0,0.0,0.0,1.0,0.0,3,1276,8
8240,0.0,1.0,0.0,0.0,1.0,0.0,3,1277,10
8241,0.0,1.0,0.0,0.0,1.0,0.0,3,1278,7
8242,0.0,1.0,0.0,0.0,1.0,0.0,3,1279,13
8243,0.0,1.0,0.0,0.0,1.0,0.0,3,1280,11
8244,0.0,1.0,0.0,0.0,1.0,0.0,3,1281,3
8245,0.0,1.0,0.0,0.0,1.0,0.0,3,1282,7
8246,0.0,1.0,0.0,0.0,1.0,0.0,3,1283,8
8247,0.0,1.0,0.0,0.0,1.0,0.0,3,1284,9
8248,0.0,1.0,0.0,0.0,1.0,0.0,3,1285,9
8249,0.0,1.0,0.0,0.0,1.0,0.0,3,1286,7
8250,0.0,1.0,0.0,0.0,1.0,0.0,3,1287,7
8251,0.0,1.0,0.0,0.0,1.0,0.0,3,1288,9
8252,0.0,1.0,0.0,0.0,1.0,0.0,3,1289,2
8253,0.0,1.0,0.0,0.0,1.0,0.0,3,1290,4
8254,0.0,1.0,0.0,0.0,1.0,0.0,3,1291,6
8255,0.0,1.0,0.0,0.0,1.0,0.0,3,1292,7
8256,0.0,1.0,0.0,0.0,1.0,0.0,3,1293,2
8257,0.0,1.0,0.0,0.0,1.0,0.0,3,1294,6
8258,0.0,1.0,0.0,0.0,1.0,0.0,3,1295,4
